"pmid","ct","cta","dt","t_start","t_end","j_NH3","air_temp"
1975,159.16,159.47,1.73,2020-12-16 04:53:00,2020-12-16 06:37:00,0.14078,7.193
1975,160.89,161.2,1.73,2020-12-16 06:37:00,2020-12-16 08:21:00,0.12001,6.322
1975,162.62,162.93,1.73,2020-12-16 08:21:00,2020-12-16 10:05:00,0.11996,5.718
1975,164.35,164.67,1.73,2020-12-16 10:05:00,2020-12-16 11:49:00,0.14088,6.119
1975,166.08,166.4,1.73,2020-12-16 11:49:00,2020-12-16 13:33:00,0.15278,7.376
1975,167.81,168.13,1.73,2020-12-16 13:33:00,2020-12-16 15:17:00,0.13798,7.631
1975,169.54,169.87,1.73,2020-12-16 15:17:00,2020-12-16 17:01:00,0.1195,7.647
1975,171.27,171.6,1.73,2020-12-16 17:01:00,2020-12-16 18:45:00,0.10449,6.878
1975,173,173.33,1.73,2020-12-16 18:45:00,2020-12-16 20:29:00,0.084138,6.35
1975,174.73,175.07,1.73,2020-12-16 20:29:00,2020-12-16 22:13:00,0.075148,5.047
1975,176.46,176.8,1.73,2020-12-16 22:13:00,2020-12-16 23:57:00,0.083361,5.538
1975,178.19,178.53,1.73,2020-12-16 23:57:00,2020-12-17 01:41:00,0.081406,5.749
1975,179.92,180.27,1.73,2020-12-17 01:41:00,2020-12-17 03:25:00,0.076047,5.825
1975,181.65,182,1.73,2020-12-17 03:25:00,2020-12-17 05:09:00,0.073076,5.906
1975,183.38,183.73,1.73,2020-12-17 05:09:00,2020-12-17 06:53:00,0.068932,6.183
1975,185.11,185.47,1.73,2020-12-17 06:53:00,2020-12-17 08:37:00,0.067075,6.791
1976,1.73,1.7333,1.73,2020-12-09 15:25:00,2020-12-09 17:09:00,0.17404,4.658
1976,3.46,3.4667,1.73,2020-12-09 17:09:00,2020-12-09 18:53:00,0.35528,4.638
1976,5.19,5.2,1.73,2020-12-09 18:53:00,2020-12-09 20:37:00,0.36581,4.135
1976,6.92,6.9333,1.73,2020-12-09 20:37:00,2020-12-09 22:21:00,0.34089,3.949
1976,8.65,8.6667,1.73,2020-12-09 22:21:00,2020-12-10 00:05:00,0.32168,3.773
1976,10.38,10.4,1.73,2020-12-10 00:05:00,2020-12-10 01:49:00,0.28241,3.676
1976,12.11,12.133,1.73,2020-12-10 01:49:00,2020-12-10 03:33:00,0.24182,3.318
1976,13.84,13.867,1.73,2020-12-10 03:33:00,2020-12-10 05:17:00,0.22061,3.439
1976,15.57,15.6,1.73,2020-12-10 05:17:00,2020-12-10 07:01:00,0.20144,3.682
1976,17.3,17.333,1.73,2020-12-10 07:01:00,2020-12-10 08:45:00,0.18376,3.772
1976,19.03,19.067,1.73,2020-12-10 08:45:00,2020-12-10 10:29:00,0.16891,3.177
1976,20.76,20.8,1.73,2020-12-10 10:29:00,2020-12-10 12:13:00,0.16408,3.504
1976,22.49,22.533,1.73,2020-12-10 12:13:00,2020-12-10 13:57:00,0.15594,3.518
1976,24.22,24.267,1.73,2020-12-10 13:57:00,2020-12-10 15:41:00,0.1397,3.439
1976,25.95,26,1.73,2020-12-10 15:41:00,2020-12-10 17:25:00,0.13324,2.825
1976,27.68,27.733,1.73,2020-12-10 17:25:00,2020-12-10 19:09:00,0.13184,2.375
1976,29.41,29.467,1.73,2020-12-10 19:09:00,2020-12-10 20:53:00,0.12473,2.445
1976,31.14,31.2,1.73,2020-12-10 20:53:00,2020-12-10 22:37:00,0.11341,2.177
1976,32.87,32.933,1.73,2020-12-10 22:37:00,2020-12-11 00:21:00,0.10796,2.433
1976,34.6,34.667,1.73,2020-12-11 00:21:00,2020-12-11 02:05:00,0.10495,2.39
1976,36.33,36.4,1.73,2020-12-11 02:05:00,2020-12-11 03:49:00,0.10371,1.981
1976,38.06,38.133,1.73,2020-12-11 03:49:00,2020-12-11 05:33:00,0.10899,2.197
1976,39.79,39.867,1.73,2020-12-11 05:33:00,2020-12-11 07:17:00,0.11191,2.155
1976,41.52,41.6,1.73,2020-12-11 07:17:00,2020-12-11 09:01:00,0.11801,2.126
1976,43.25,43.333,1.73,2020-12-11 09:01:00,2020-12-11 10:45:00,0.12393,2.49
1976,44.98,45.067,1.73,2020-12-11 10:45:00,2020-12-11 12:29:00,0.13036,2.172
1976,46.71,46.8,1.73,2020-12-11 12:29:00,2020-12-11 14:13:00,0.13247,2.416
1976,48.44,48.533,1.73,2020-12-11 14:13:00,2020-12-11 15:57:00,0.131,2.33
1976,50.17,50.267,1.73,2020-12-11 15:57:00,2020-12-11 17:41:00,0.13495,2.42
1976,51.9,52,1.73,2020-12-11 17:41:00,2020-12-11 19:25:00,0.13516,2.714
1976,53.63,53.733,1.73,2020-12-11 19:25:00,2020-12-11 21:09:00,0.13363,2.64
1976,55.36,55.467,1.73,2020-12-11 21:09:00,2020-12-11 22:53:00,0.13337,2.538
1976,57.09,57.2,1.73,2020-12-11 22:53:00,2020-12-12 00:37:00,0.13853,2.633
1976,58.82,58.933,1.73,2020-12-12 00:37:00,2020-12-12 02:21:00,0.14532,2.887
1976,60.55,60.667,1.73,2020-12-12 02:21:00,2020-12-12 04:05:00,0.14842,3.322
1976,62.28,62.4,1.73,2020-12-12 04:05:00,2020-12-12 05:49:00,0.14904,3.474
1976,64.01,64.133,1.73,2020-12-12 05:49:00,2020-12-12 07:33:00,0.14799,3.373
1976,65.74,65.867,1.73,2020-12-12 07:33:00,2020-12-12 09:17:00,0.14293,3.415
1976,67.47,67.6,1.73,2020-12-12 09:17:00,2020-12-12 11:01:00,0.13856,3.499
1976,69.2,69.333,1.73,2020-12-12 11:01:00,2020-12-12 12:45:00,0.1311,3.771
1976,70.93,71.067,1.73,2020-12-12 12:45:00,2020-12-12 14:29:00,0.12138,3.804
1976,72.66,72.8,1.73,2020-12-12 14:29:00,2020-12-12 16:13:00,0.11488,3.78
1976,74.39,74.533,1.73,2020-12-12 16:13:00,2020-12-12 17:57:00,0.10934,3.772
1976,76.12,76.267,1.73,2020-12-12 17:57:00,2020-12-12 19:41:00,0.10667,3.762
1976,77.85,78,1.73,2020-12-12 19:41:00,2020-12-12 21:25:00,0.10242,3.847
1976,79.58,79.733,1.73,2020-12-12 21:25:00,2020-12-12 23:09:00,0.09439,3.965
1976,81.31,81.467,1.73,2020-12-12 23:09:00,2020-12-13 00:53:00,0.087073,3.807
1976,83.04,83.2,1.73,2020-12-13 00:53:00,2020-12-13 02:37:00,0.080611,3.685
1976,84.77,84.933,1.73,2020-12-13 02:37:00,2020-12-13 04:21:00,0.073517,3.771
1976,86.5,86.667,1.73,2020-12-13 04:21:00,2020-12-13 06:05:00,0.06659,3.335
1976,88.23,88.4,1.73,2020-12-13 06:05:00,2020-12-13 07:49:00,0.061068,3.165
1976,89.96,90.133,1.73,2020-12-13 07:49:00,2020-12-13 09:33:00,0.05611,2.695
1976,91.69,91.867,1.73,2020-12-13 09:33:00,2020-12-13 11:17:00,0.054035,2.617
1976,93.42,93.6,1.73,2020-12-13 11:17:00,2020-12-13 13:01:00,0.056222,3.478
1976,95.15,95.333,1.73,2020-12-13 13:01:00,2020-12-13 14:45:00,0.055988,4.147
1976,96.88,97.067,1.73,2020-12-13 14:45:00,2020-12-13 16:29:00,0.049617,4.687
1976,98.61,98.8,1.73,2020-12-13 16:29:00,2020-12-13 18:13:00,0.043805,4.512
1976,100.34,100.53,1.73,2020-12-13 18:13:00,2020-12-13 19:57:00,0.041936,4.161
1976,102.07,102.27,1.73,2020-12-13 19:57:00,2020-12-13 21:41:00,0.040059,4.322
1976,103.8,104,1.73,2020-12-13 21:41:00,2020-12-13 23:25:00,0.037934,4.551
1976,105.53,105.73,1.73,2020-12-13 23:25:00,2020-12-14 01:09:00,0.034548,4.31
1976,107.26,107.47,1.73,2020-12-14 01:09:00,2020-12-14 02:53:00,0.032067,3.87
1976,108.99,109.2,1.73,2020-12-14 02:53:00,2020-12-14 04:37:00,0.031691,3.785
1976,110.72,110.93,1.73,2020-12-14 04:37:00,2020-12-14 06:21:00,0.032134,4.192
1976,112.45,112.67,1.73,2020-12-14 06:21:00,2020-12-14 08:05:00,0.033917,4.909
1976,114.18,114.4,1.73,2020-12-14 08:05:00,2020-12-14 09:49:00,0.033564,5.147
1976,115.91,116.13,1.73,2020-12-14 09:49:00,2020-12-14 11:33:00,0.032026,5.061
1976,117.64,117.87,1.73,2020-12-14 11:33:00,2020-12-14 13:17:00,0.029248,5.423
1976,119.37,119.6,1.73,2020-12-14 13:17:00,2020-12-14 15:01:00,0.026092,5.174
1976,121.1,121.33,1.73,2020-12-14 15:01:00,2020-12-14 16:45:00,0.024888,5.16
1976,122.83,123.07,1.73,2020-12-14 16:45:00,2020-12-14 18:29:00,0.025863,5.568
1976,124.56,124.8,1.73,2020-12-14 18:29:00,2020-12-14 20:13:00,0.028619,6.422
1976,126.29,126.53,1.73,2020-12-14 20:13:00,2020-12-14 21:57:00,0.032085,7.439
1976,128.02,128.27,1.73,2020-12-14 21:57:00,2020-12-14 23:41:00,0.034345,8.66
1976,129.75,130,1.73,2020-12-14 23:41:00,2020-12-15 01:25:00,0.032091,8.66
1976,131.48,131.73,1.73,2020-12-15 01:25:00,2020-12-15 03:09:00,0.029025,8.47
1976,133.21,133.47,1.73,2020-12-15 03:09:00,2020-12-15 04:53:00,0.024962,8.1
1976,134.94,135.2,1.73,2020-12-15 04:53:00,2020-12-15 06:37:00,0.021787,7.461
1976,136.67,136.93,1.73,2020-12-15 06:37:00,2020-12-15 08:21:00,0.022251,7.467
1976,138.4,138.67,1.73,2020-12-15 08:21:00,2020-12-15 10:05:00,0.020675,7.633
1976,140.13,140.4,1.73,2020-12-15 10:05:00,2020-12-15 11:49:00,0.019353,7.384
1976,141.86,142.13,1.73,2020-12-15 11:49:00,2020-12-15 13:33:00,0.021658,7.55
1976,143.59,143.87,1.73,2020-12-15 13:33:00,2020-12-15 15:17:00,0.023514,7.904
1976,145.32,145.6,1.73,2020-12-15 15:17:00,2020-12-15 17:01:00,0.022016,7.977
1976,147.05,147.33,1.73,2020-12-15 17:01:00,2020-12-15 18:45:00,0.020619,7.475
1976,148.78,149.07,1.73,2020-12-15 18:45:00,2020-12-15 20:29:00,0.022581,7.47
1976,150.51,150.8,1.73,2020-12-15 20:29:00,2020-12-15 22:13:00,0.020427,7.623
1976,152.24,152.53,1.73,2020-12-15 22:13:00,2020-12-15 23:57:00,0.015496,7.827
1976,153.97,154.27,1.73,2020-12-15 23:57:00,2020-12-16 01:41:00,0.012838,7.644
1976,155.7,156,1.73,2020-12-16 01:41:00,2020-12-16 03:25:00,0.013321,6.505
1976,157.43,157.73,1.73,2020-12-16 03:25:00,2020-12-16 05:09:00,0.013926,6.837
1976,159.16,159.47,1.73,2020-12-16 05:09:00,2020-12-16 06:53:00,0.010536,7.102
1976,160.89,161.2,1.73,2020-12-16 06:53:00,2020-12-16 08:37:00,0.0084392,6.118
1976,162.62,162.93,1.73,2020-12-16 08:37:00,2020-12-16 10:21:00,0.0092411,5.247
1976,164.35,164.67,1.73,2020-12-16 10:21:00,2020-12-16 12:05:00,0.011046,6.415
1976,166.08,166.4,1.73,2020-12-16 12:05:00,2020-12-16 13:49:00,0.014989,7.426
1976,167.81,168.13,1.73,2020-12-16 13:49:00,2020-12-16 15:33:00,0.016014,7.711
1976,169.54,169.87,1.73,2020-12-16 15:33:00,2020-12-16 17:17:00,0.013553,7.598
1976,171.27,171.6,1.73,2020-12-16 17:17:00,2020-12-16 19:01:00,0.011814,7.09
1976,173,173.33,1.73,2020-12-16 19:01:00,2020-12-16 20:45:00,0.0096959,6.057
1976,174.73,175.07,1.73,2020-12-16 20:45:00,2020-12-16 22:29:00,0.0087875,5.011
1976,176.46,176.8,1.73,2020-12-16 22:29:00,2020-12-17 00:13:00,0.0084993,5.57
1976,178.19,178.53,1.73,2020-12-17 00:13:00,2020-12-17 01:57:00,0.0088683,5.635
1976,179.92,180.27,1.73,2020-12-17 01:57:00,2020-12-17 03:41:00,0.0098337,5.893
1976,181.65,182,1.73,2020-12-17 03:41:00,2020-12-17 05:25:00,0.0098418,5.93
1976,183.38,183.73,1.73,2020-12-17 05:25:00,2020-12-17 07:09:00,0.010305,6.275
1977,1.73,2113.7,1.73,2020-12-09 14:05:00,2020-12-09 15:49:00,0.39792,4.817
1977,3.46,2115.5,1.73,2020-12-09 15:49:00,2020-12-09 17:33:00,0.75233,4.672
1977,5.19,2117.2,1.73,2020-12-09 17:33:00,2020-12-09 19:17:00,0.66606,4.638
1977,6.92,2118.9,1.73,2020-12-09 19:17:00,2020-12-09 21:01:00,0.56789,3.987
1977,8.65,2120.7,1.73,2020-12-09 21:01:00,2020-12-09 22:45:00,0.5137,3.947
1977,10.38,2122.4,1.73,2020-12-09 22:45:00,2020-12-10 00:29:00,0.4605,3.714
1977,12.11,2124.1,1.73,2020-12-10 00:29:00,2020-12-10 02:13:00,0.38656,3.616
1977,13.84,2125.9,1.73,2020-12-10 02:13:00,2020-12-10 03:57:00,0.32671,3.334
1977,15.57,2127.6,1.73,2020-12-10 03:57:00,2020-12-10 05:41:00,0.29504,3.437
1977,17.3,2129.3,1.73,2020-12-10 05:41:00,2020-12-10 07:25:00,0.27865,3.684
1977,19.03,2131.1,1.73,2020-12-10 07:25:00,2020-12-10 09:09:00,0.25075,3.405
1977,20.76,2132.8,1.73,2020-12-10 09:09:00,2020-12-10 10:53:00,0.22394,3.277
1977,22.49,2134.5,1.73,2020-12-10 10:53:00,2020-12-10 12:37:00,0.22498,3.51
1977,24.22,2136.3,1.73,2020-12-10 12:37:00,2020-12-10 14:21:00,0.20547,3.516
1977,25.95,2138,1.73,2020-12-10 14:21:00,2020-12-10 16:05:00,0.17771,3.19
1977,27.68,2139.7,1.73,2020-12-10 16:05:00,2020-12-10 17:49:00,0.17222,2.636
1977,29.41,2141.5,1.73,2020-12-10 17:49:00,2020-12-10 19:33:00,0.16783,2.316
1977,31.14,2143.2,1.73,2020-12-10 19:33:00,2020-12-10 21:17:00,0.15565,2.565
1977,32.87,2144.9,1.73,2020-12-10 21:17:00,2020-12-10 23:01:00,0.1434,2.211
1977,34.6,2146.7,1.73,2020-12-10 23:01:00,2020-12-11 00:45:00,0.1384,2.421
1977,36.33,2148.4,1.73,2020-12-11 00:45:00,2020-12-11 02:29:00,0.13362,2.275
1977,38.06,2150.1,1.73,2020-12-11 02:29:00,2020-12-11 04:13:00,0.13871,2.001
1977,39.79,2151.9,1.73,2020-12-11 04:13:00,2020-12-11 05:57:00,0.14043,2.248
1977,41.52,2153.6,1.73,2020-12-11 05:57:00,2020-12-11 07:41:00,0.13519,2.076
1977,43.25,2155.3,1.73,2020-12-11 07:41:00,2020-12-11 09:25:00,0.14008,2.18
1977,44.98,2157.1,1.73,2020-12-11 09:25:00,2020-12-11 11:09:00,0.14534,2.302
1977,46.71,2158.8,1.73,2020-12-11 11:09:00,2020-12-11 12:53:00,0.14433,2.15
1977,48.44,2160.5,1.73,2020-12-11 12:53:00,2020-12-11 14:37:00,0.13275,2.405
1977,50.17,2162.3,1.73,2020-12-11 14:37:00,2020-12-11 16:21:00,0.12241,2.34
1977,51.9,2164,1.73,2020-12-11 16:21:00,2020-12-11 18:05:00,0.11541,2.47
1977,53.63,2165.7,1.73,2020-12-11 18:05:00,2020-12-11 19:49:00,0.10199,2.748
1977,55.36,2167.5,1.73,2020-12-11 19:49:00,2020-12-11 21:33:00,0.086729,2.642
1977,57.09,2169.2,1.73,2020-12-11 21:33:00,2020-12-11 23:17:00,0.076934,2.38
1977,58.82,2170.9,1.73,2020-12-11 23:17:00,2020-12-12 01:01:00,0.072904,2.81
1977,60.55,2172.7,1.73,2020-12-12 01:01:00,2020-12-12 02:45:00,0.06809,2.862
1977,62.28,2174.4,1.73,2020-12-12 02:45:00,2020-12-12 04:29:00,0.06165,3.414
1977,64.01,2176.1,1.73,2020-12-12 04:29:00,2020-12-12 06:13:00,0.054969,3.457
1977,65.74,2177.9,1.73,2020-12-12 06:13:00,2020-12-12 07:57:00,0.050229,3.326
1977,67.47,2179.6,1.73,2020-12-12 07:57:00,2020-12-12 09:41:00,0.045219,3.41
1977,69.2,2181.3,1.73,2020-12-12 09:41:00,2020-12-12 11:25:00,0.040333,3.577
1977,70.93,2183.1,1.73,2020-12-12 11:25:00,2020-12-12 13:09:00,0.036062,3.812
1977,72.66,2184.8,1.73,2020-12-12 13:09:00,2020-12-12 14:53:00,0.033464,3.853
1977,74.39,2186.5,1.73,2020-12-12 14:53:00,2020-12-12 16:37:00,0.032452,3.73
1977,76.12,2188.3,1.73,2020-12-12 16:37:00,2020-12-12 18:21:00,0.032076,3.725
1977,77.85,2190,1.73,2020-12-12 18:21:00,2020-12-12 20:05:00,0.032667,3.77
1977,79.58,2191.7,1.73,2020-12-12 20:05:00,2020-12-12 21:49:00,0.032951,3.787
1977,81.31,2193.5,1.73,2020-12-12 21:49:00,2020-12-12 23:33:00,0.032046,3.988
1977,83.04,2195.2,1.73,2020-12-12 23:33:00,2020-12-13 01:17:00,0.030514,3.772
1977,84.77,2196.9,1.73,2020-12-13 01:17:00,2020-12-13 03:01:00,0.029392,3.637
1977,86.5,2198.7,1.73,2020-12-13 03:01:00,2020-12-13 04:45:00,0.027879,3.689
1977,88.23,2200.4,1.73,2020-12-13 04:45:00,2020-12-13 06:29:00,0.026289,3.16
1977,89.96,2202.1,1.73,2020-12-13 06:29:00,2020-12-13 08:13:00,0.023754,3.07
1977,91.69,2203.9,1.73,2020-12-13 08:13:00,2020-12-13 09:57:00,0.022219,2.547
1977,93.42,2205.6,1.73,2020-12-13 09:57:00,2020-12-13 11:41:00,0.023027,2.768
1977,95.15,2207.3,1.73,2020-12-13 11:41:00,2020-12-13 13:25:00,0.024647,3.643
1977,96.88,2209.1,1.73,2020-12-13 13:25:00,2020-12-13 15:09:00,0.026388,4.351
1977,98.61,2210.8,1.73,2020-12-13 15:09:00,2020-12-13 16:53:00,0.025699,4.587
1977,100.34,2212.5,1.73,2020-12-13 16:53:00,2020-12-13 18:37:00,0.023539,4.418
1977,102.07,2214.3,1.73,2020-12-13 18:37:00,2020-12-13 20:21:00,0.023592,4.193
1977,103.8,2216,1.73,2020-12-13 20:21:00,2020-12-13 22:05:00,0.02331,4.405
1977,105.53,2217.7,1.73,2020-12-13 22:05:00,2020-12-13 23:49:00,0.022623,4.577
1977,107.26,2219.5,1.73,2020-12-13 23:49:00,2020-12-14 01:33:00,0.021215,4.234
1977,108.99,2221.2,1.73,2020-12-14 01:33:00,2020-12-14 03:17:00,0.019122,3.743
1977,110.72,2222.9,1.73,2020-12-14 03:17:00,2020-12-14 05:01:00,0.019732,3.871
1977,112.45,2224.7,1.73,2020-12-14 05:01:00,2020-12-14 06:45:00,0.022121,4.407
1977,114.18,2226.4,1.73,2020-12-14 06:45:00,2020-12-14 08:29:00,0.023915,5.073
1977,115.91,2228.1,1.73,2020-12-14 08:29:00,2020-12-14 10:13:00,0.022555,5.219
1977,117.64,2229.9,1.73,2020-12-14 10:13:00,2020-12-14 11:57:00,0.022735,4.987
1977,119.37,2231.6,1.73,2020-12-14 11:57:00,2020-12-14 13:41:00,0.023155,5.517
1977,121.1,2233.3,1.73,2020-12-14 13:41:00,2020-12-14 15:25:00,0.021696,5.176
1977,122.83,2235.1,1.73,2020-12-14 15:25:00,2020-12-14 17:09:00,0.020786,5.226
1977,124.56,2236.8,1.73,2020-12-14 17:09:00,2020-12-14 18:53:00,0.020978,5.69
1977,126.29,2238.5,1.73,2020-12-14 18:53:00,2020-12-14 20:37:00,0.02267,6.743
1977,128.02,2240.3,1.73,2020-12-14 20:37:00,2020-12-14 22:21:00,0.024446,7.549
1977,129.75,2242,1.73,2020-12-14 22:21:00,2020-12-15 00:05:00,0.025547,8.69
1977,131.48,2243.7,1.73,2020-12-15 00:05:00,2020-12-15 01:49:00,0.02465,8.59
1977,133.21,2245.5,1.73,2020-12-15 01:49:00,2020-12-15 03:33:00,0.022069,8.4
1977,134.94,2247.2,1.73,2020-12-15 03:33:00,2020-12-15 05:17:00,0.019556,7.91
1977,136.67,2248.9,1.73,2020-12-15 05:17:00,2020-12-15 07:01:00,0.019269,7.295
1977,138.4,2250.7,1.73,2020-12-15 07:01:00,2020-12-15 08:45:00,0.020366,7.582
1977,140.13,2252.4,1.73,2020-12-15 08:45:00,2020-12-15 10:29:00,0.020355,7.631
1977,141.86,2254.1,1.73,2020-12-15 10:29:00,2020-12-15 12:13:00,0.020456,7.384
1977,143.59,2255.9,1.73,2020-12-15 12:13:00,2020-12-15 13:57:00,0.020432,7.638
1977,145.32,2257.6,1.73,2020-12-15 13:57:00,2020-12-15 15:41:00,0.019774,7.907
1977,147.05,2259.3,1.73,2020-12-15 15:41:00,2020-12-15 17:25:00,0.018775,7.824
1977,148.78,2261.1,1.73,2020-12-15 17:25:00,2020-12-15 19:09:00,0.017965,7.467
1977,150.51,2262.8,1.73,2020-12-15 19:09:00,2020-12-15 20:53:00,0.018868,7.641
1977,152.24,2264.5,1.73,2020-12-15 20:53:00,2020-12-15 22:37:00,0.018904,7.613
1977,153.97,2266.3,1.73,2020-12-15 22:37:00,2020-12-16 00:21:00,0.018846,7.715
1977,155.7,2268,1.73,2020-12-16 00:21:00,2020-12-16 02:05:00,0.016365,7.595
1977,157.43,2269.7,1.73,2020-12-16 02:05:00,2020-12-16 03:49:00,0.015287,6.138
1977,159.16,2271.5,1.73,2020-12-16 03:49:00,2020-12-16 05:33:00,0.016816,6.802
1977,160.89,2273.2,1.73,2020-12-16 05:33:00,2020-12-16 07:17:00,0.015794,6.521
1977,162.62,2274.9,1.73,2020-12-16 07:17:00,2020-12-16 09:01:00,0.014302,6.096
1977,164.35,2276.7,1.73,2020-12-16 09:01:00,2020-12-16 10:45:00,0.014197,5.643
1977,166.08,2278.4,1.73,2020-12-16 10:45:00,2020-12-16 12:29:00,0.01691,6.936
1977,167.81,2280.1,1.73,2020-12-16 12:29:00,2020-12-16 14:13:00,0.02029,7.46
1977,169.54,2281.9,1.73,2020-12-16 14:13:00,2020-12-16 15:57:00,0.019853,7.722
1977,171.27,2283.6,1.73,2020-12-16 15:57:00,2020-12-16 17:41:00,0.017615,7.17
1977,173,2285.3,1.73,2020-12-16 17:41:00,2020-12-16 19:25:00,0.015129,7.085
1977,174.73,2287.1,1.73,2020-12-16 19:25:00,2020-12-16 21:09:00,0.011782,5.638
1977,176.46,2288.8,1.73,2020-12-16 21:09:00,2020-12-16 22:53:00,0.012023,5.063
1977,178.19,2290.5,1.73,2020-12-16 22:53:00,2020-12-17 00:37:00,0.014327,5.595
1977,179.92,2292.3,1.73,2020-12-17 00:37:00,2020-12-17 02:21:00,0.014975,5.545
1977,181.65,2294,1.73,2020-12-17 02:21:00,2020-12-17 04:05:00,0.014933,5.931
1977,183.38,2295.7,1.73,2020-12-17 04:05:00,2020-12-17 05:49:00,0.015129,6.057
1977,185.11,2297.5,1.73,2020-12-17 05:49:00,2020-12-17 07:33:00,0.016162,6.427
1978,1.73,2113.7,1.73,2020-12-09 14:21:00,2020-12-09 16:05:00,0.12194,4.898
1978,3.46,2115.5,1.73,2020-12-09 16:05:00,2020-12-09 17:49:00,0.27832,4.694
1978,5.19,2117.2,1.73,2020-12-09 17:49:00,2020-12-09 19:33:00,0.30199,4.515
1978,6.92,2118.9,1.73,2020-12-09 19:33:00,2020-12-09 21:17:00,0.26889,3.97
1978,8.65,2120.7,1.73,2020-12-09 21:17:00,2020-12-09 23:01:00,0.25316,3.944
1978,10.38,2122.4,1.73,2020-12-09 23:01:00,2020-12-10 00:45:00,0.23353,3.719
1978,12.11,2124.1,1.73,2020-12-10 00:45:00,2020-12-10 02:29:00,0.20554,3.548
1978,13.84,2125.9,1.73,2020-12-10 02:29:00,2020-12-10 04:13:00,0.18824,3.336
1978,15.57,2127.6,1.73,2020-12-10 04:13:00,2020-12-10 05:57:00,0.172,3.422
1978,17.3,2129.3,1.73,2020-12-10 05:57:00,2020-12-10 07:41:00,0.15804,3.684
1978,19.03,2131.1,1.73,2020-12-10 07:41:00,2020-12-10 09:25:00,0.14884,3.38
1978,20.76,2132.8,1.73,2020-12-10 09:25:00,2020-12-10 11:09:00,0.14105,3.338
1978,22.49,2134.5,1.73,2020-12-10 11:09:00,2020-12-10 12:53:00,0.13936,3.508
1978,24.22,2136.3,1.73,2020-12-10 12:53:00,2020-12-10 14:37:00,0.13062,3.502
1978,25.95,2138,1.73,2020-12-10 14:37:00,2020-12-10 16:21:00,0.11974,3.079
1978,27.68,2139.7,1.73,2020-12-10 16:21:00,2020-12-10 18:05:00,0.11732,2.616
1978,29.41,2141.5,1.73,2020-12-10 18:05:00,2020-12-10 19:49:00,0.11659,2.386
1978,31.14,2143.2,1.73,2020-12-10 19:49:00,2020-12-10 21:33:00,0.11017,2.424
1978,32.87,2144.9,1.73,2020-12-10 21:33:00,2020-12-10 23:17:00,0.10361,2.309
1978,34.6,2146.7,1.73,2020-12-10 23:17:00,2020-12-11 01:01:00,0.10153,2.33
1978,36.33,2148.4,1.73,2020-12-11 01:01:00,2020-12-11 02:45:00,0.10061,2.196
1978,38.06,2150.1,1.73,2020-12-11 02:45:00,2020-12-11 04:29:00,0.10716,2.02
1978,39.79,2151.9,1.73,2020-12-11 04:29:00,2020-12-11 06:13:00,0.11173,2.247
1978,41.52,2153.6,1.73,2020-12-11 06:13:00,2020-12-11 07:57:00,0.11222,2.055
1978,43.25,2155.3,1.73,2020-12-11 07:57:00,2020-12-11 09:41:00,0.11375,2.273
1978,44.98,2157.1,1.73,2020-12-11 09:41:00,2020-12-11 11:25:00,0.11555,2.232
1978,46.71,2158.8,1.73,2020-12-11 11:25:00,2020-12-11 13:09:00,0.12205,2.116
1978,48.44,2160.5,1.73,2020-12-11 13:09:00,2020-12-11 14:53:00,0.12571,2.332
1978,50.17,2162.3,1.73,2020-12-11 14:53:00,2020-12-11 16:37:00,0.1304,2.337
1978,51.9,2164,1.73,2020-12-11 16:37:00,2020-12-11 18:21:00,0.13687,2.571
1978,53.63,2165.7,1.73,2020-12-11 18:21:00,2020-12-11 20:05:00,0.13676,2.742
1978,55.36,2167.5,1.73,2020-12-11 20:05:00,2020-12-11 21:49:00,0.12953,2.635
1978,57.09,2169.2,1.73,2020-12-11 21:49:00,2020-12-11 23:33:00,0.13067,2.394
1978,58.82,2170.9,1.73,2020-12-11 23:33:00,2020-12-12 01:17:00,0.13669,2.897
1978,60.55,2172.7,1.73,2020-12-12 01:17:00,2020-12-12 03:01:00,0.13948,2.983
1978,62.28,2174.4,1.73,2020-12-12 03:01:00,2020-12-12 04:45:00,0.14107,3.432
1978,64.01,2176.1,1.73,2020-12-12 04:45:00,2020-12-12 06:29:00,0.13606,3.427
1978,65.74,2177.9,1.73,2020-12-12 06:29:00,2020-12-12 08:13:00,0.12984,3.271
1978,67.47,2179.6,1.73,2020-12-12 08:13:00,2020-12-12 09:57:00,0.12509,3.41
1978,69.2,2181.3,1.73,2020-12-12 09:57:00,2020-12-12 11:41:00,0.11944,3.575
1978,70.93,2183.1,1.73,2020-12-12 11:41:00,2020-12-12 13:25:00,0.11092,3.807
1978,72.66,2184.8,1.73,2020-12-12 13:25:00,2020-12-12 15:09:00,0.10344,3.867
1978,74.39,2186.5,1.73,2020-12-12 15:09:00,2020-12-12 16:53:00,0.097864,3.797
1978,76.12,2188.3,1.73,2020-12-12 16:53:00,2020-12-12 18:37:00,0.09331,3.719
1978,77.85,2190,1.73,2020-12-12 18:37:00,2020-12-12 20:21:00,0.089346,3.797
1978,79.58,2191.7,1.73,2020-12-12 20:21:00,2020-12-12 22:05:00,0.08405,3.833
1978,81.31,2193.5,1.73,2020-12-12 22:05:00,2020-12-12 23:49:00,0.078892,3.952
